,T1,T2,C3,C4
93621,0.08540206783510508,0.08654180129327768,0.10595433301315185,0.07805333781907034
93625,0.041671109453520726,0.023327037880481034,0.04071517168954482,0.0464901380120455
93626,0.145334554009468,0.16722072350350314,0.056183755742450006,0.07561771578264832
93627,0.15732661423605293,0.1729446892792655,0.07027111115587104,0.06788467982140566
93629,0.13655169801550385,0.08350726085105399,0.07381388883777007,0.026889170647014717
93631,0.023084032095832742,0.02286923465121123,-0.013191319664615963,0.02015669697108908
93632,0.07840784414759369,0.027141174294207177,0.06250929706502503,0.04016286626752889
93633,0.018833678837526086,-0.010357612540051454,0.054254165132301566,0.06307480192879046
93634,0.06714772329701335,0.0499800699243356,0.015861209099816864,0.029534941617211975
93636,0.09508244868972265,0.11165014634529305,0.05895389309131379,0.07247245274924549
93638,0.004500556603898899,0.011487501892233635,0.020084558960216593,-0.022162736952898533
93642,0.13010274756395268,0.07594981214365079,0.056005402613371134,0.0875289322620367
93643,0.2341799592423611,0.27586684052299987,0.07750877264318148,0.024487361225280203
93647,0.04180117680698048,0.08865824991278284,0.07427416471889212,0.008963856183230388
93649,0.04102456938878813,0.042923212221155645,0.07135040692322292,0.07254333960905768
93650,0.08647144908511287,0.04252828730762703,0.057046860293488835,0.01893157087723535
93651,0.0685947882595121,0.08586546918663163,0.0981152199902301,0.07262687863620895
93653,0.10099078572216785,0.1155565337170125,0.1491709593676871,0.16323288624509638
93664,0.0779620406684679,0.0989112627490784,0.12366791547286318,0.11880487987642586
93665,0.06931445107404285,0.06960977796603428,0.10008992751919074,0.11505028033604425
93667,0.6264009074200866,0.612715226619825,0.49740590017483544,0.49088451589363374
93668,0.6153295987879892,0.5574120647136735,0.40729485568689094,0.3857676893039512
93669,0.09820937302670141,0.10219253077291024,0.08825106266176874,0.09542291581375337
93671,0.1707492086515632,0.19058498354127024,0.09227925345500791,0.02120130073589996
93673,-0.002193854257900703,0.04200330132195434,0.025403423932374318,0.02723607411458527
93675,-0.025948279079058875,0.025556339425036528,0.030044292419160023,0.0016016608113869693
93676,0.06055189113223719,0.06871579755216874,0.07065111663544751,0.08333187657608394
93677,0.1284230919501566,0.09957253534848903,0.07263196426099011,0.05094600294278237
93678,0.03274932814121178,0.04087324974900767,0.03641324736603113,0.026346517089166584
93679,0.3150090868514891,0.3531963575470956,0.2550843270669633,0.2570249417384074
93680,0.08628207636987996,0.06888067394257422,0.06860411805366867,0.06606338077298651
93681,0.09953921827074788,0.07341221468795318,0.028536255223192187,0.050672432545550025
93683,0.03517259224199482,0.054131620787212266,0.059779920453223646,0.0307161096463747
93688,0.15397450760216616,0.162780563331248,0.09431465308028356,0.14124713362593372
93689,0.43196243546185775,0.4029268067025126,0.28469423833512164,0.26430559810168086
93690,0.12483917808541736,0.12190562359669145,0.05146280758695154,0.08102377357772508
93691,0.0674651175469947,0.04819636633842492,0.03071800922702273,0.049647123871977214
93692,0.0617965217329136,0.08971860693263929,0.03827527100468759,0.03183611456128929
93693,0.1577266792356355,0.1670281129680828,0.11992600518808007,0.1289509783581541
93695,0.11835104862544686,0.12164542013330062,0.09620040700945638,0.11967122207808625
93703,0.18825312838460398,0.15489974113944377,0.17588971552419277,0.12861784529202303
93705,0.10925186714810434,0.1311577091317744,0.1358845502666877,0.11065581364713907
93710,0.045025038449447656,0.0707564450940869,0.050549822186591396,0.056107337052266504
93712,0.05781717370147044,0.020740053041107848,0.024665630167461976,0.03289347741712588
93714,0.16516142767994474,0.11023653131158567,0.09455040179691435,0.1423291764736605
93715,0.12227365063051054,0.1347284206941548,0.05875639692035789,0.07356128108570828
93716,0.09110954041701846,0.08207631239713799,0.04495555157469898,0.03223514827999678
93719,0.21776077409694455,0.2251658051977835,0.13829906474858236,0.14660940197522304
93723,0.1388769683281304,0.16944839711014015,0.1939906178314035,0.16848049287723882
93724,0.13822916162429028,0.10725027259159939,0.10537454068692881,0.04935317957015382
93726,0.062311630181730124,0.06590036066091837,0.05905077564487262,0.057892301754017356
93728,0.033436879970374665,0.011656775310574755,0.0341519855161605,0.03686016054723277
93729,0.07177317007015602,0.05150903714377518,0.07116863401085419,0.04314055763242995
93736,0.13716139324817186,0.10674397385176075,0.10799487468654947,0.11954275138544368
93743,0.07094923497001196,0.06192431368042939,0.06641442875652238,0.09025770881379375
93744,0.06456129904120078,0.040393950150384036,0.047789210316822414,0.032927661229077414
93745,0.12908704967501858,0.0971449532863346,0.09174738073986363,0.09142853662077001
93747,0.038046547105689894,0.08006976942120314,-0.020907965224083138,-0.03837459045542854
93749,0.06406645896240017,0.032039094692532015,0.013390582458584216,0.04019669688652833
93750,0.034815920627433196,0.0810235632747686,0.09270549128910757,0.0719888758217684
93753,0.058295906346913395,0.04348178350158056,0.03659092567473919,0.042434892798930576
93755,0.07470845904984777,0.08387450992245495,0.09744618577634381,0.076904783217394
93756,0.10195876299939352,0.1492238007428207,0.045989949259271495,0.07413229502338367
93760,0.04559500537949015,0.05319863784991137,0.041963114666725594,0.011295154859542146
93761,0.07392303381983392,0.03749423092276509,0.07563580437132736,0.07060602726169535
93767,0.03649655962072196,0.022002630224451064,0.07047479902269502,0.052522358373799885
93770,0.10622891068410074,0.10305876176060574,0.14406365128002874,0.11228820181534074
93771,0.16207657136117898,0.14607115451436994,0.051681320856583356,0.04560515885421871
93776,0.15603081961004134,0.1427480291301827,0.04447168568590902,0.021856508459138998
93777,0.07277706005962437,0.08728295285306542,0.08461174315713212,0.0665031025097357
93778,0.0732322646097549,0.06468470091348581,0.023329365507373866,0.03366340557428189
93780,0.05777099972786718,0.02377920436028215,0.04845433318009126,0.016262136176427164
93790,0.2587389382422546,0.23466341101053967,0.1902814633793791,0.21201679289752873
93793,0.11056641591928813,0.09190878483948582,0.11760052743652272,0.09856214558234934
93794,0.03104582878973368,0.026601238579219488,0.04644758000613812,0.07308191198969827
93795,0.3681253267539084,0.38642787780555554,0.2150913915930478,0.2056335592464417
93798,0.28316112426566925,0.24257268907393897,0.07931852052845337,0.04027278706451572
93799,0.12044586403746535,0.12417142726207947,0.17611405589055057,0.1176247749101659
93801,-0.010273009392912771,0.0137212956207301,0.039997009804392664,-0.0022737156179036353
93803,0.05635291146268885,0.01780768806700199,0.0496225324943831,0.07484448469853289
93807,0.12693720822748145,0.0973520322453226,0.07336136510232302,0.09475556528567392
93809,0.04127326924192023,0.07864451536019246,0.09045344163357434,0.11706227842074934
93810,0.06438154260677662,0.05063231277014655,0.06992271069573844,0.09099226987254277
93811,0.06677142012277441,0.08218167981296481,0.07067777676624482,0.09633971327640106
93812,0.12497304218886252,0.0741630421829452,0.09542607737015074,0.07443584514345988
93813,0.048651715038822374,0.040730489453513326,0.03214430600536189,0.06783089430788691
93816,0.06856123190162515,0.04049673097050294,0.047038284828160304,0.04365393826739071
93817,0.09444066960929116,0.08965100250089623,0.14603947754959995,0.11123261769345885
93818,0.09956289314969337,0.06497527675386958,0.005797522764908889,0.04353621228758415
93820,0.05493256109397146,0.03868470035446442,0.03335601730293012,0.03752747370372536
93823,0.06263335479623063,0.08835123413579718,0.06958764160313644,0.04057144957389283
93825,0.025184886276628012,0.07301923944261812,0.03552174333759827,-0.011059469285213857
93835,0.07034666439066482,0.05257700695126396,0.12911237330380154,0.07419597531192347
93841,0.06769447326247378,0.06286523438305612,0.02937777571897563,0.04102154176313125
93845,0.07625370827824243,0.07715348212757223,0.08888649403912582,0.12155921791030867
93849,0.1366470990415749,0.11120345545408775,0.16171712238756025,0.10691630051256448
93856,0.08190346480172744,0.11130824240533599,0.10049599267347373,0.0769042851498035
93858,0.2255852016112769,0.2667946407343363,0.1948584021058073,0.18781863254013006
93863,0.434966100140458,0.348293803604333,0.3789550763030578,0.34453727034910225
93864,0.4597792310475557,0.4564208522095098,0.5086346066907146,0.49755574389728074
93869,0.10182013107330048,0.07246493915029309,0.05978615940064477,0.06318900087459278
93870,0.04231200548495628,0.08122610137319869,0.02525852913289541,0.046771006743506226
93871,0.11938601263501156,0.1762021772714233,0.09181688690273604,0.10925876303007473
93872,0.22620807709713142,0.30561939628973367,0.11091027679048451,0.03417189924549926
93874,0.22336436882453625,0.13325777892800816,0.14260264741380185,0.11154423771246179
93877,0.1869760280892279,0.21495867471663024,0.18457721448836642,0.16205571075426045
93879,0.16167239377633347,0.10470027017869711,0.08897476818768268,0.1208912944485081
93883,0.1034520212581804,0.0869066810127539,0.06450640955483543,0.08107054782475492
93888,0.024392597540023778,0.0002836383644426064,0.01707037971632001,0.019370103634728405
93889,0.06292661857140897,0.07262454416715095,0.044439502089455414,0.0605050814667039
93890,0.13016502162596014,0.11139721443417488,0.05293072520359987,0.0813792646372332
93891,0.06232640473908901,0.051022296657295754,0.07382852269295744,0.10426409988314062
93892,0.028366198525998372,0.05599835455331284,0.10273080601420784,0.10673626636454114
93893,0.1370147952241619,0.12224889696436492,0.02014929172866343,0.05511104993383935
93894,0.20351622325654894,0.19117054188687455,0.15170231632852194,0.15027012136258788
93895,0.10835282055720753,0.09786910469826438,0.09632926169356626,0.08716994534464834
93896,0.2983270989291963,0.2955209375352894,0.1909740934760785,0.23623220252588703
93899,0.0698950719178933,0.12273998585409823,0.07442314997175783,0.09480739313119763
93900,0.10525838556925868,0.11896139096430054,0.07567086153249772,0.08654820581402686
93901,0.27651362147966185,0.2042778083727111,0.20195710304648304,0.17777700889612078
93903,0.25577663776424386,0.23424176987050854,0.1845336151845619,0.19861731332847438
93904,0.282484412231933,0.32826414736085635,0.32057025153647967,0.2936064423829586
93905,0.01108955813280259,-0.018916413858671877,-0.01835861059825465,0.03824954164391287
93906,0.028480132992877303,0.06360196694195216,0.04226363722403996,0.022814845049201976
93909,0.16080997788010226,0.19271180080577938,0.1525359791791969,0.14651643062517156
93911,0.12658142601217376,0.0527732249569083,0.10139058740904222,0.08958884219442634
93912,0.08466916930451135,0.0875410674936991,0.0631295026089991,0.06359824030265039
93914,0.1571956537639664,0.13394155935199498,0.09739413341505451,0.12365859106923541
93917,0.1331016852379833,0.17689978740629597,0.19637303114091276,0.20377582272502326
93918,0.16985795925770092,0.12495969844575462,0.22180035481816548,0.17041931890560433
93919,0.07983918518196709,0.13253919846709666,0.10404677936987496,0.15213854948739047
93928,0.07976869154116842,0.10474248838069158,0.07913489310700322,0.0800155839565721
93929,0.04926205084158845,0.06198907904108906,0.06181624213106439,0.08570794157175304
93930,0.07713436572532441,0.09697690365720653,0.044965885258219485,0.05611702490824478
93931,0.09322655265175919,0.10470393912991156,0.04666924265572596,0.06699848280689885
93932,0.08199727274381444,0.09559277563094062,0.028673129541315123,0.061742141789873396
93934,0.21808664045270587,0.19496414572268478,0.14748175498501678,0.1581391656679356
93936,0.1676688296198917,0.14781153895370666,0.03260373666768912,0.058600254418362085
93947,0.14810883333909353,0.12603760617411147,0.03864220856962207,0.05971981301616899
93948,0.0634541655881355,0.0585073444090697,0.01139814173560581,0.008577533254344707
93954,0.003292167169652898,0.03526307218025597,0.040764278765858454,0.04306857749942291
93959,0.1639301810763271,0.11402810872475364,0.06533068209093065,0.048054739012292305
93960,0.33369530104982914,0.3006225205764366,0.09226041906845105,0.0887288255957012
93961,0.5050758536635174,0.45632778023071985,0.1655140064814246,0.1834566669370347
93962,0.1372309158984348,0.11152346518017307,0.08218807849611413,0.08823109144456576
93963,0.11392959598520966,0.12025682070354271,0.07255194857546549,0.07574783315828826
93964,0.04863307138270143,0.04286703283546663,0.06913295676135199,0.0992542120770143
93982,0.06189354827759788,0.060273790513180305,0.039453686407731114,0.07319551670080061
93985,0.035546449087900195,0.03902831583699504,0.05031899714439979,0.05568981424233503
93986,-0.08013548292571024,-0.026974100322846244,0.003965444995753891,-0.03214873484404265
93988,0.2656748830415976,0.277714651963959,0.010624831952100205,0.05082970223645775
93990,0.21267142533342157,0.25436721425813336,0.0684892112067342,0.09755250367923768
93991,0.2019928579261279,0.18619510178351806,0.07025764429587655,0.07651617357496321
93992,0.13587161511856075,0.15562044835456326,0.045720442158828103,0.0678276341383052
93993,0.11511284929956261,0.11578486853189782,0.047422830254420706,0.07888709206832795
93995,0.3160309512481366,0.3024980548012697,0.23388181528212043,0.15316342428071295
94000,0.11141292484430171,0.09156388498193607,0.09006851004785106,0.10842988890606853
94002,0.05438000796481814,0.07321203750734004,0.03917387407104348,0.05570802805261757
94003,0.05052285140861831,0.059674905033161404,0.092770121766346,0.06685592712810429
94004,0.07036347300302219,0.07530701602314134,0.04750219111303987,0.049433325444082216
94007,0.05954186675019629,0.04598113666348841,0.02575363476173267,0.0369683445141359
94008,0.06181813379101227,0.09871805117806152,0.027421807570130102,0.02834671008838785
94009,0.13258561636443045,0.13370492418799096,0.12573854775503648,0.08805367919410181
94011,0.08570315541300193,0.09048989242843042,0.045154225597179125,0.07212972719651847
94012,0.04191876298437311,0.06032181730563674,0.03852427492248408,0.05962915439146013
94013,0.04546280588325965,0.041029330563905016,0.06581866131102139,0.020665177495408485
94014,0.10303125813054037,0.06148265498854227,0.06432171091911434,0.050847398000052814
94015,0.12594833296138974,0.09062000558926861,0.04209683833092282,0.05543371361733879
94016,0.3968654358453658,0.3167102593229753,0.1320219782507431,0.1706670833696304
94022,0.06317856578234568,0.08037295103376423,0.02139490839803622,0.03101572271511885
94023,0.015288875901938972,0.018223229947775737,0.039060858823991,0.04484075332059302
94030,0.11847604682139687,0.0757936313643304,0.03008553232995484,0.023534209814037144
94031,0.4125907791799827,0.4197298085635809,0.12292421930877662,0.15582780216268516
94035,0.12641813249907158,0.18413512539786375,0.08012319319187056,0.11647892918100904
94036,0.22020859750591057,0.26595875871160607,0.22674925982896937,0.1628587632188448
94037,0.23432377377366456,0.21143953913923635,0.1590383785636671,0.19154876968504336
94038,0.061300940740181636,0.06942033394529201,0.040742959461577015,0.04772739851604928
94043,0.028939478835022257,0.06762839360967568,0.0344072514605966,0.026057679613557767
94044,0.004531728156504277,0.07417636122355001,0.05481081987661208,0.012247192239356976
94045,0.08015862832095873,0.03640147476053086,0.039663900833720685,0.031720852125830916
94046,0.08548886176882384,0.07172646534047397,0.07397765080727232,0.038055414947770566
94052,0.19411476849021198,0.18283375749778386,0.17480886785655061,0.20543352463881978
94053,0.15077938832076787,0.14066192211851086,0.09099713343074882,0.10513573890710302
94056,0.08454764302350633,0.05938601461609311,0.10179695131301791,0.10273544560633607
94059,0.07624657279600797,0.08403752370845585,0.06749174308542137,0.06988371721685054
94060,0.09654027244038971,-0.014564070307556156,0.03573845681667621,0.05759160696826634
94061,0.023732606588217506,0.0764978298273313,0.08016396259739933,0.07010685636141399
94062,0.0055283249385338785,0.02046289241987811,0.023057713349941604,0.05685724891489061
94064,0.05479981217898192,0.09069481689480198,0.08662544836845978,0.10715707158850016
94065,0.09482129292977287,0.08755643308999761,0.03909766478253482,0.036089968347881016
94067,0.07763777791569441,0.08218059530284177,0.08467964521204048,0.010279535220744705
94068,0.19512309703439384,0.24812737525142067,0.10496408482388443,0.13455132762305716
94069,0.1261370868694402,0.09635005030916642,0.045534880313322944,0.01732142209463236
94071,0.04636747629259322,0.08678903326191448,0.06738000753102263,0.07036708047171221
94073,0.09633905710390377,0.09399588310167706,0.10433371825092053,0.10366792910121668
94074,0.1637587860848988,0.12143449487142671,0.0886017570743684,0.08178203079736696
94092,0.2552900512123956,0.25450731509979657,0.1957953925782308,0.1895839191821181
94094,0.6061486261543427,0.6388993291240843,0.29464442037420285,0.2505891947758172
94096,0.8394597833972475,0.7647277776284007,0.7330137339503124,0.704301779483474
94098,1.0255817028066128,0.9718634257321435,0.7959960203615124,0.8002595206726155
94099,0.18279161369693525,0.12390772357723102,0.09501475954546149,0.04852669996003724
94101,0.15715621146099246,0.15350812345544168,0.05713008489705196,0.0760080926059878
94102,0.058016737763557244,0.07689025997876532,0.016614581537566613,0.023798831106873808
94103,0.20546618338488776,0.20585106780430074,0.12309858147993705,0.11883245239244761
94104,0.06656586046741719,0.025381033625545158,0.061555405272982984,0.05821952730783466
94105,-0.0009595564345163468,0.006227892048351197,0.03388315154957664,0.038166800525197594
94107,0.044864030604462396,0.05041578390850998,0.07836152355894721,0.03801919620123605
94108,0.0043302019262888335,0.01495989405119013,0.0032187181943598396,-0.01792407224755734
94109,0.009146804231633271,0.04205147877279092,0.0714539426371145,0.03214673279994726
94110,0.020759097085878007,-0.0652343996031612,-0.020731952120448125,-0.03245602012065259
94113,0.17666680049618563,0.21565704346138279,0.14245563201308764,0.1939727265173612
94114,0.04065645692295496,-0.04301851121406756,0.07038181123614799,0.034520969493447774
94117,0.08785446137509567,0.06432893632836023,0.05055853792870491,0.0871113624750467
94118,0.14288042195715395,0.11327149128300795,0.08472656166939188,0.10655806973474949
94120,0.3374920632713886,0.27718418517768084,0.212082579562685,0.22689885054008602
94121,0.24780476547186314,0.1719165818974525,0.06928517613917057,0.10338765680296372
94123,0.21109338225376562,0.15562131804290733,0.1476416426457154,0.15600470029274902
94125,0.07345210903147727,0.12725193287308303,0.10500281106089737,0.07718919079540901
94129,0.47734741559504834,0.3706133901179495,0.14425378545266904,0.17478600997138116
94135,0.2330973285442697,0.19115018930887728,0.20412523969736107,0.16677974764406445
94137,0.08623099461399655,0.05798056308704015,0.005697954991489798,0.026693439472367922
94142,0.06793235274221308,0.06718264827435005,0.0844861127357884,0.07996064109472843
94144,0.3166428428968783,0.18251662773354638,0.09078681482849305,0.08682744546110077
94145,0.023358447647568465,0.03995767341575422,0.08715380339159745,0.08071828243687053
94147,0.07851280455979885,0.04583336979495371,0.04261923896093764,0.04595894090330633
94148,0.1081903581429666,0.07851258823670124,0.06001937467785514,0.06541172703108142
94149,1.0721472583261806,1.0578861202527912,0.9726578608208665,0.883518911425512
94150,0.5771269317906492,0.5768533942696983,0.579080712169677,0.56750691997798
94151,0.2073865663721288,0.1273572349006855,0.047163138909205336,0.04962516511163853
94163,0.07821152230692141,0.06820711606583142,0.04383038643888705,0.020568582161336106
94167,0.03517119958185234,0.0050876683101708856,0.05773408142057776,-0.015409234422580964
94172,0.14832498390643384,0.12574307704842075,0.0627271951157849,0.029141254649491015
94173,0.07254308438526416,0.05652890785562743,0.0654883788971398,0.07518247100716624
94176,0.0784792414252302,0.03883950439848982,-0.0031752201200491202,0.03309773235222724
94177,0.07243769816177752,0.07655298777974373,0.08992166862616244,0.13387354676794364
94179,0.06679887466161916,0.03540021593744201,0.10269767135442723,0.052814220717861814
94180,0.10959617871492172,0.13369217110568649,0.054428079808287795,0.056213417140512686
94182,0.3748615329814725,0.30909389082770594,0.17610023179126882,0.2252019118009199
94186,0.08090436708712936,0.06893058619917919,0.07463425654471104,0.058519197250727906
94188,0.07006145340042615,0.08896772750449458,0.08312257308181557,0.0692486661551561
94189,-0.014981311893954356,0.0338736359737967,0.0731557471381131,0.07477972293827412
94190,0.03694251829372079,0.03369497286015788,0.09307349624606004,0.09331184120526426
94192,0.09012166166840596,0.05700755690798741,0.062656274493778,0.06026176803995088
94201,0.04090921638572359,0.019623685950021987,0.018608638118790863,0.023995066159895412
94203,0.0494882772741719,0.06871134368589088,0.04933158616865771,0.026717608428969995
94204,0.019921855216716515,0.039041847674891245,0.020345399674851466,0.0345189649336153
94207,0.0854287521816084,0.07300229626782778,0.09560647974637823,0.08732939906467878
94208,0.08547793189636588,0.10012746945005824,0.07128721170753491,0.07680787428954279
94209,0.02663606245079831,0.05089958320364085,0.06517504481036965,0.009268953706075712
94213,0.09048103359134761,0.09352784322868837,0.06445251393679904,0.04903556830207684
94215,0.23729684678645385,0.2817341487235351,0.1467496332134552,0.10470220154687801
94216,0.030710574471905595,0.017964771393751928,0.02078143737647358,0.03004700430426463
94217,0.15467880260120603,0.14747248113488137,0.10562428493652694,0.08843455690374943
94218,0.20733305849395695,0.17878431192604735,0.1210435623117533,0.120008439504025
94219,0.05853103354535238,0.03659450580975768,0.012648225445716924,0.03687547909474307
94220,0.09781412499035243,0.07378927307402752,0.08670853786529062,0.0484244760292611
94222,0.1520621012498152,0.16190756040571472,0.05996432906358412,0.06949938924318437
94224,0.10297513650332109,0.10893907623140303,0.10027994669374221,0.11655601582092753
94225,0.2424812934803714,0.20843523402587513,0.1042735427352319,0.11695045172919975
94227,0.14186048023667133,0.12821398167925036,0.12650076920492548,0.11402219844030786
94237,0.1544894593593618,0.13017120215345337,0.1677347336891303,0.15775319957822315
94241,0.21335715766813398,0.19201595017592357,0.15380718563379706,0.15178151370701393
94242,0.08451035697572679,0.14660505224448167,0.06847077129706891,0.06114747743999834
94243,0.010007992584027547,0.04053570714071162,0.05367565309328693,0.039397519773993306
94246,0.1384593520862124,0.1440978194199493,0.06816731987560418,0.033413495313843335
94247,0.0757846836460314,0.11211721381289447,0.08488670336844722,0.010663223445333265
94249,-0.03468074892284143,0.0052233008680883375,0.025192042317232346,0.02971142316176374
94250,0.05103499893581972,0.060700204043378427,0.05239254836190023,0.06627550506081913
94251,-0.006952037897112672,0.03572887385648092,0.025387799084900974,0.0010099609842328817
94255,0.04150617300134507,0.0485113429957106,0.04353381024962106,0.058919260285223554
94257,0.059774129755246874,0.056967990411225494,0.054042731543036834,0.06974788841356386
94264,0.09699830950624899,0.050998582150496435,0.1459715252273324,0.21262638309642912
94265,0.07488916766711433,0.06200100583761837,0.06751216917545769,0.05426363879544037
94266,0.10235495218813304,0.0809843587899034,0.10390219227990208,0.08744632549789248
94267,0.06848609034081624,0.11565879473521103,0.03657350587080224,0.06768514983897965
94270,0.05522412026434196,0.06546815736233139,0.08221374357496825,0.0016290659590121126
94272,-0.0015432456027034127,-0.011497619909490539,0.024111472348151787,0.010070070230715118
94273,0.06956722612914032,0.05281837785275523,0.08593379388724799,0.047300161200291346
94274,0.034217188676037916,0.06947691668708295,0.01689180607685832,0.04717303790539687
94275,0.04174605443385636,0.034692693317440224,0.04428501113583653,0.03995562149211673
94276,0.13077779134520318,0.10637064490296855,0.01550542260342871,0.043213299838883425
94277,0.09177540603230296,0.08961475733960882,0.05405810733936895,0.05823690500163975
94278,0.15155859789826662,0.15059122915050605,0.045905984996409376,0.04844842077956428
94280,0.05380256982790466,0.05488480494639476,0.04557768891358287,0.03713902052335165
94281,0.058091671523781876,0.03640150450002287,0.08015353528733057,0.05987033052587736
94283,0.10436839599854057,0.14046481283598042,0.15457314302094372,0.10448727030979849
94285,0.02855765763227265,0.043427426612209136,0.03172781305964282,0.006685377462300469
94286,0.02151314454862734,0.03473415819430081,0.018158440600486023,0.020171887395745935
94287,0.04860896783689987,0.07969927332917615,0.0347786379599028,0.03880343067747691
94288,0.06693635436623445,-0.027490806583910253,0.01534627810534056,0.003046361874977307
94294,0.10123275734176901,0.1414603498689136,0.13593207494090614,0.01118461561985861
94295,0.037294597382904054,0.043203370542521796,0.03266013920970761,0.02512363559199871
94296,0.04600201184129497,0.04576912262752044,-0.003584808827824651,0.009812823995206414
94297,0.04367560479017082,0.03305486623772684,0.04264130548518644,0.04176613353752237
94298,0.05770952569590207,0.04603162911320502,0.05417925102834785,0.07868180500800884
94299,0.11114124509261555,0.09956019230560176,0.060959165049540326,0.0904235584286062
94301,0.054329074983454025,0.07265072402553419,0.04564302817319768,0.06961127859295309
94302,0.2949996611202419,0.3315391000571446,0.15912485328390444,0.16299550271301866
94303,0.06714222841117455,0.039793469915706224,0.08117899151096576,0.05247752698119641
94307,0.1055006219558198,0.11276439747620802,0.10846104562249799,0.09973884840485667
94312,0.15996814304995632,0.1888201580093009,0.2627786197182074,0.2146693237656419
94313,0.13047232320879404,0.12058288499386188,0.06833755771697306,0.07978984256541741
94314,0.1644896751829013,0.1403735957434698,0.06362817938086743,0.09811715704202809
94315,0.19111830703761606,0.24531036957453717,0.10637317153151638,0.08135530690857223
94316,0.07109768404812965,0.05642983790187793,0.04946400485479634,0.02095353394196281
94317,0.10407732384121215,0.12369394876164605,0.10565082120753286,0.09889099698940866
94319,0.06439780849462351,0.07766592652079593,0.0649332036551049,0.09957875244348098
94320,0.07584311562661217,0.1036576632642289,0.053608424258834934,0.11291627054589125
94321,0.08495871975692568,0.030749454234648737,0.06406261630687947,0.05477272032865155
94322,0.17153662005367815,0.11098462104765407,0.07010259574217735,0.10900914896060114
94323,0.03515781633201584,0.05323299615122104,0.07005577937467121,0.07242170299029295
94324,0.001376884809621299,0.011175336607677904,0.008048191716375233,0.016494290851857767
94325,0.21224221435037807,0.2644275107091117,0.15226491475779713,0.1569834405518333
94326,0.12343801573174625,0.08186533485588553,0.02491392053784774,0.06549744853713663
94330,0.04635244621623012,0.01862950947135822,0.0451231068852132,0.00896854612646731
94332,0.30502336078467074,0.28440318980862517,0.07940195638589527,0.13261351377560116
94335,0.02878536189481929,0.0494206361521972,0.072121061847135,0.07095565508054738
94336,-0.012739711767485458,0.03425856397325977,0.03661866066052369,0.0440063064404063
94337,-0.007965673873091435,0.01779906622587024,0.060109212035949,0.07866299192225287
94338,0.06255986554902884,0.05496232557441727,0.09555679366028022,0.12056265896604067
94339,0.03806564647548619,0.043543602853536235,0.09077657866881159,0.14600547159815255
94344,0.0651408560965768,0.08879688793223872,0.05434186160919934,0.0552238691520308
94345,0.09615990545034472,0.06566507782992778,0.08297390411434595,0.065910057283822
94350,0.1505018566350189,0.12839438184011087,0.07167118473502918,0.1015421342805178
94351,0.12683421188252222,0.12134186524070134,0.031917869145648085,0.05929866188409557
94352,0.15595737618510558,0.09550520173311053,0.05850766810471706,0.05012274403419241
94355,0.08589105249842446,0.05235977888596667,0.044192198521532694,0.053682033037575135
94356,0.1418221961060911,0.19500277778496583,0.19573561765864664,0.22599309281517313
94360,0.21885569449664682,0.19588285164088542,0.1856474958184518,0.14500923561408843
94365,0.06580438859167567,0.02819068061556305,0.04222311076537717,0.03976780682658668
94366,0.09809126968687179,0.07902757322094651,0.01837712092341664,0.01489802864401545
94367,0.1293560687516854,0.13702017966987143,0.07625415402724064,0.06386430224607353
94368,0.34173378659952425,0.3243208648420391,0.14244990791896228,0.13530701813713714
94371,0.07728360180700128,0.060897179394332576,0.026068775004219433,0.03805719965986698
94372,0.08117245015078486,0.06282727049344544,0.08269844617585678,0.0836554628132833
94373,0.11517277409570294,0.10219861928951426,0.036157105218065956,0.029754910867583334
94374,0.06863316429440602,0.05576345018420044,0.06857524178957619,0.06556237480707006
94376,0.08374512663047708,0.06303243834594459,0.08118599897738049,0.08113030809834504
94378,0.12528261165583038,0.15161256034900988,0.06902455233296573,0.09126085528048344
94380,0.09031600492440205,0.08977029849436419,0.047819827364214,0.08737959173130824
94381,0.05138178080602107,0.049760309246126004,0.059787192412364645,0.04623453268024785
94389,0.10440749221595952,0.1512886987295618,0.07102203693235708,0.07060847855868158
94393,0.010402449962298672,0.01601622239337836,0.011228100236826258,0.026583959378214294
94395,0.02004700849659028,0.079105860076799,0.05890632080481237,0.0681749536262309
94396,0.10656427573963934,0.11246194652394642,0.08823720929780587,0.10042234455231441
94399,0.06201154953978796,0.08235623672792947,0.058283813815485995,0.05727611795538562
94405,0.14453936749107626,0.1464063958604358,0.06956859178143378,0.027403933647536915
94407,0.1100186332400834,0.1806728927402767,0.30316561437877826,0.1530349537178598
94411,0.06619314311925426,0.052554505476442206,0.08937385270088004,0.043965048395148296
94413,0.5385102793275411,0.45943165650521894,0.2112447960638334,0.2273660668468353
94417,0.10227503914989552,0.12705345072403174,0.07595540371593006,0.127437543492472
94419,0.10681646035749343,0.045495924074802456,0.06280370497174578,0.09540834640657536
94420,0.0782881850439139,0.0964093720162277,0.06540454656589434,0.057401845414215294
94422,0.009513384836176836,0.03178456997045082,0.056726777889925445,0.0054078964294429835
94424,0.05470717754313154,0.055018278106248764,0.08285055012147137,0.07446240782489805
94425,0.06857528834784687,0.06958822762368191,0.036420813600650914,0.058486714796576536
94426,0.09575537974517567,0.10632814848203964,0.13318029698174558,0.11687794340683702
94427,0.045728975201254574,0.02590381135592146,0.07663448769753144,0.05848205568614105
